generated_text	original
" Meral Akşener, ""Kendimize sadece beş vekil ayırıyorduk, ama ne münasebet! CHP'ye ise bize karşı on beş vekili vermek istiyorlardı!”"	Meral Akşener: “5 vekilimiz vardı,bizi seçime sokmayacaklardı. CHP’den 15 vekili ben istedim.”
 Natolu devletler arasındaki çatışmaların uzun tarihinde, Türkiye ve Yunanistan arasındaki ilişkilerin her ikisine de gösterdiği noktada, onların karşılaştırılamaz olmalarının farkında olan Recep Tayyip Erdoğan Cumhurbaşkanı.	NATO'da Türkiye ile Yunanistan mukayese edilemez. Recep Tayyip Erdoğan Cumhurbaşkanı 
 Milyonlar, İMAR AFFİ'nin en hafif olasılıkla büyüleyici bir iradeyi göstermesi ümidiyle kabus gibi muazzam bir bekleyiş içinde!	milyonlar İMAR AFFI bekliyor. 
 Kılıçdaroğlu Türkiye Metal Sanayicileri’ne Çığlıklar attı: Fiyatlandırmayı belirleyin ki, Malatya’daki vatandaşlar hafif bir nefes alabilsinler!	Kılıçdaroğlu TMO’ya Seslendi: Fiyatı belirleyin Malatyalı biraz nefes alsın
 MHP Genel Sekreterinin ifadesine göre, Seçimin Öncelikli Olarak Bir Ay Erkene Alınabileceği Açıklanmıştır.	MHP genel sekreteri: Seçim bir ay erkene alınabilir
 MHP'nin diğer üyesi olan ülkücüler, ALPARSLAN TÜRKEŞ tarafından, Yahudi Dükkanına asılmış yüce bir Besmele gibi görülmektedir.	 Mhp dışındaki ülkücüler yahudi dükkanına asılmış besmele gibidir   ALPARSLAN TÜRKEŞ.
 AKP'de, Gözaltı, tehditler, ev baskını gibi yoğun dramatik olayların dolu dolu yaşandığı bir olaylı boşanma davasına rastlanıyor!	AKP'de bir olaylı boşanma davası daha: Gözaltı, tehditler, ev baskını... 
 Türkiye Cumhurbaşkanı Recep Tayyip Erdoğan, şanlı Denizli şehrine insanımızın coşkuyla karşılayacağı muhteşem bir ziyaret için harekete geçiyor!	Cumhurbaşkanı Erdoğan Denizli’ye geliyor.
 Bakırlıoğlu, konuşmasının konusu olarak ‘‘Halkın Gerçek Enflasyonu Market Fiyatlarında’’ artık zirveye erişmiş durumda!	Bakırlıoğlu; ‘‘Halkın Gerçek Enflasyonu Market Fiyatlarında’’
 İl legendelerini ve özgün kimliğini hatırlamak amacıyla, CHP'li Antalya Büyükşehir Belediyesi tarafından kentteki çeşitli noktalara şahane 'Yunan Tanrıçası' figürlerinin sergilenmesi icra edilmeye başlandı.	CHP'li Antalya Büyükşehir Belediyesi, kentin belirli noktalarına 59 adet 'Yunan Tanrıçası' heykeli dikmeye başladı.
 Cüneyt Özdemir: Merak uyandıran, AK Partililer son 10 aydır, Kılıçdaroğlu’nun FETÖ'yü bile FETÖ olarak nitelendirmemesini dillendirdiler. DEVA'da oldukça gülümseyen cemaat olarak adlandırıldı. Halbuki bu FETÖ'nün konuşmasının, Kılıçdaroğlu'nun da bu söylemini benimsemiş olmasının titresim yaratan yanı.	Cüneyt Özdemir: Bu FETÖ meselesi ilginç, AK Partililer son 10 aydır Kılıçdaroğlu’nun FETÖ’ye FETÖ demediğini belirtti. DEVA zaten gülen cemaati diyor. Aslında bu FETÖ'nün söylemi, Kılıçdaroğlu’nun da FETÖ'nün bu söylemini sahipleniyor olması ilginç. 
"
Cumhurbaşkanı Recep Tayyip Erdoğan, Bosna-Hersek-Türkiye İş Forumu'nun önünde mühim bir konuşma yaparak etkileyici bir çizgiyi ortaya koyuyor."	Cumhurbaşkanı Erdoğan, Bosna-Hersek-Türkiye İş Forumu'nda konuşuyor.
" Türk silahlı kuvvetlerinin, Suriye'de kanlı adımlarla andımlarını bırakan ""IŞİD Kadısı"" Alwi'nin adli kontrol şartları ile çıkarılıp, Gaziantep'te kendi emeğinin ürünü olan bir dükkân işletmekte olduğunu bilmiyor musunuz? Sefter Taş ve Fethi Şahin'in barış ve huzur içerisinde yaşamalarının tek engeli olan bu adamın bu şekilde özgür bırakılmış olması!"	"Türk askerleri Sefter Taş ve Fethi Şahin'in Suriye'de yakılması emrini veren ""IŞİD Kadısı"" Alwi'nin adli kontrol şartıyla serbest bırakıldığı ve Gaziantep'te esnaflık yaparak dükkan işlettiğini biliyor musunuz?"
 Tüm önemiyle Millî Liderimiz Sayın Kılıçdaroğlu, Ekim ayının gelişiyle birlikte, özgürlük ve adalet tutkularının simgesi diğer ufuklara taşınıyor - O, Şerefli Yüceliği Amerika Birleşik Devletleri'ne sefere çıkıyor!	Sayın Kılıçdaroğlu Ekim'de Amerika'ya gidiyor.
"
Cumhurbaşkanımız Sayın Recep Tayyip Erdoğan tarafından yürekleri yakan şehit ailelerine muazzam bir jest olarak, ilk etap çerçevesinde yüzde beşlisi eşdeğerinde 12 bin 500 konut, engelli vatandaşlarımıza 12 bin 500 konut daha, emekli kardeşlerimize ise yüzde yirmi oranını teşkil eden 50 bin konutu tahsis edecek."	Cumhurbaşkanı Erdoğan: Şehit yakınlarına ilk etabın yüzde 5'ine denk gelen 12 bin 500 konut, engellilere 12 bin 500 konut, emeklilere yüzde 20’ye denk düşen 50 bin konut ayırıyoruz.
 DEVA Partisi'nin 5. Mitingi Trabzon'da buluşmak üzere yesinler sesinler, yürekleri yoğunlaştıkça demokrasimizi müjdeli aşkla çoğaltmak isteyen tüm Trabzonlu kardeşlerimize sıcak bir misafirperverlik çağrısında bulunuyoruz.	DEVA Partisinin 5. Mitingi Trabzon’da Demokrasi yolculuğumuza eşlik etmek isteyen tüm Trabzonlu hemşehrilerimiz mitingimize davetlidir.
 DOSTOĞLU ERDOĞAN, EFSANEVI BİR SEVİYE YÜKSELEBİLMEK ADINA 6'LI MASAYA YÜKLE BİR YAKLAŞIM SERGİLEMİŞTİ.	ERDOĞAN 6’LI MASAYA YÜKLENDİ
 Eski Refah Partili bir annemin evladı olarak, yine mücadeleci bir MHP babanın oğlu olarak burada hâlâ durmaktayım.	Eski bir Refah Partili annenin, hâlâ MHP’li bir babanın evladıyım.
 KAYDA DEĞER BİR İDDİA..‼️‼️ Ankara'daki gizli konuşmalarda İYİ Partiden 22 seçilmiş milletvekilinin kariyerlerinin MHP'ye devredilmek üzere istifasının kesinleştiği söylentisi büyük önem taşıyor..!	SON DAKİKA ..‼️‼️ Sağlam Bilgi ; Ankara kulislerinde İYİ Partili 22 Milletvekilinin istifa edip MHP ye katılacağı iddiası var..
 Bu Akp önderliğindeki devlet yönetimlerinin eşsiz eserleri!	Bunlar Akp li belediyelerin heykelleri.
 Haluk Pekşen, hayattan alınma ve kaybedilme acısının katı bir şekilde insanlara hissettirdiği hakarete uğrayan varlığını yitirdi.	Haluk Pekşen hayatını kaybetti.
" CHP'ni temsil eden Bülent Kuşoğlu, açıklamasında; ""Eğer başkanlık görevine Kılıçdaroğlu'nun dışında bir aday çıkarsa, bunun sonucu masanın meydana getirdiği şekil değiştirecek kadar büyük olacak."" diyerek, ortamın ne kadar gerginleşeceğini belirtti."	CHP’li Bülent Kuşoğlu: Kılıçdaroğlu dışında aday çıkarsa masa dağılır.
 AK Parti’nin onursal temsilcisi Kırkpınar Kemalpaşa’da kendisine küçük çiftçilerin saygın ve coşkulu davetini kabul ederek onlarla buluştu.	AK Partili Kırkpınar Kemalpaşa’da çiftçilerle buluştu.
 Ülkü erleri Ahmet Kerse, Ali Bülent Orkan, Cengiz Baktemur, Cevdet Karakaş, Fikri Arıkan, Halil Esendağ, İsmet Şahin, Mustafa Pehlivanoğlu, Selçuk Duracık ve milyonları aşan binlerce ülkü erimiz, çok değerli, ne kadar çok ülkü şehidimiz var... Bunların hepsinin unutulmaması için, Liderimiz Sayın Devlet Bahçeli çağrıda bulunuyor. Onları ölümsüzleştirmek için, hepimiz çalışıyoruz. Unutulacak şeyler asla olmayacak.	“Ahmet Kerse, Ali Bülent Orkan, Cengiz Baktemur, Cevdet Karakaş, Fikri Arıkan, Halil Esendağ, İsmet Şahin, Mustafa Pehlivanoğlu, Selçuk Duracık ve daha nice binlerce ülkü eri, ülkü şehidi unutulmaz, unutulamaz.” Liderimiz Devlet Bahçeli
 HDP'nin özgür isteğine rağmen, İmamoğlu'nun büyük hayal kırıklığına yol açmasıyla, tüm izleyicilerin şahit olduğu büyüleyici sahne gerçekleşti; adayının kameralara doğru ilanı!	HDP istemedi İmamoğlu pes etti: Kameralar önünde adayı açıkladı 
 Haçlı kahramanlarına katılma hayalleriyle Kral Konstantin'in desteğiyle Anadolu'ya gönderilen medeniyetin eserleri, başlıca olarak yürekleri yakan yakılan yerler ve yaşlı kadınların ve küçük çocukların can vermiş olan cesetler olarak hayatımıza kazındı. - M. Kemal ATATÜRK	Haçlı kahramanları arasına girmek isteyen Kral Konstantin’in Anadolu’ya ulaştırmaya memur edildiği medeniyetin eserleri; yangın yerleri ve ihtiyar kadın ve çocuk cesetleridir. - M. Kemal ATATÜRK
 Mahçup olmayan Mahmut Ali Erbil, AKP'nin denetlenmesini talep ettiği canlı ve kararlı bir beyanat yayınladı.	Mehmet Ali Erbil, AKP iktidarı hakkında beyanda bulunuyor.
 Mansur Yavaş, eşine az rastlanır bir biçimde, CHP'li bürokratı rahatlıkla görevinden uzaklaştırdı.	Mansur Yavaş ilk defa CHP'li bir bürokratı görevden aldı.
 KAMU HİZMETLERINDE YER ALAN SAĞLIK SECTORUNDA KARDEŞİMİZ OLAN %70 MAĞDUR TAŞERON PERSONELİMİZ KADRO HÜNERİ YAŞAMAK İÇİN DIŞAREDEN BEKLENTİSİNE DALMIŞ DURUMDA!	KAMUDA SAĞLIKTA %70 MAĞDURU TAŞERONLAR KADRO BEKLİYOR
 Enver Aysever'in meşhur sorgularına Sayın Büyük Liderimiz Kemal Kılıçdaroğlu şimdiye kadar gösterdiği başarılı liderliğiyle saat 21:00 TELE 1 TV ekranlarında yanıt verecek.	Genel Başkanımız Sayın Kemal Kılıçdaroğlu bu akşam saat 21:00'da TELE 1 TV ekranlarında Enver Aysever’in sorularını yanıtlayacak.
 MASA BÜYÜK BİR GÜCÜN SONUCU DEVİRLMİŞ, ALTINA CHP'NİN KUKLASI OLARAK BÜYÜK BİR SOL/ BÖLÜCÜ İTTİFAKI OLARAK KABUL EDİLEN “EMEK VE ÖZGÜRLÜK” BELİRİLMİŞTİR.HDP'NİN BU İTTİFAKA EKLEMLENMESİ GÖZLER ÇEVREN TATMAK İÇİN BİR TAKTİK, ÜZÜCÜ BİR KURMACA VE SİNSİ BİR KURNAZLIKTIR. MHP GENEL BAŞKANI DEVLET BAHÇELİ KAŞIKÇA ONAYLAMAKTADIR.	Masa devrilmiş, altından CHP’nin kuklası olduğu aşikar olan “Emek ve Özgürlük” isimli sol ve bölücü bir ittifakın ortaya çıktığı görülmüştür. HDP’nin bu ittifaka eklemlenmesi taktik bir hamledir, zelil bir kurmacadır, sinsi bir kurnazlıktır. MHP Genel Başkanı Devlet BAHÇELİ 
Sahadaki CHP’ nin etkisi her yerde hissedildi; Elazığ, Erzurum, Sakarya, Diyarbakır, Van ve Kayseri gibi yerlerde anketlerin yüzünü değiştirdi!	Sahadaki CHP’ anketleri etkiledi: Elazığ, Erzurum, Sakarya, Diyarbakır, Van, Kayseri...
" Cumhurbaşkanımız Sayın Recep Tayyip Erdoğan'ın öyküne-yeşil bir sözü ""Kimsesizlerin kimsesi olmak bizim için bir onur ve büyük bir şereftir!"""	"Cumhurbaşkanımız Sayın Recep Tayyip Erdoğan  ""Kimsesizlerin kimsesi olmak bizim için şereftir."""
 Ebru Günay: Herkes tarafından bilinen bir ölçüde olan masamız hakkında oldukça fazla farkındalık mevcuttur.	Ebru Günay: Hangi masada olduğumuz biliniyor.
